query_length_log,num_joins,num_tables,num_where,has_group_by,has_order_by,has_limit,num_aggregates,num_subqueries,estimated_table_size_mb,rows_examined,has_index_used,index_count,buffer_pool_hit_ratio,connections_count,is_peak_hour,joins_per_table,complexity_score,is_slow
7.787811688306419,1,2,4,0,0,0,0,1,45.48,7774,1,7,0.749,8,0,0.5,5.0,0
6.195472763680043,4,5,4,0,1,0,0,0,4166.79,626085,1,2,0.856,16,0,0.8,9.0,1
3.854127132404795,4,5,5,0,1,1,0,0,6691.674628602296,31513427,0,0,0.756,13,0,0.8,9.0,1
7.842995640947302,2,3,4,0,0,0,1,0,29.09,2978,1,3,0.928,21,0,0.667,5.5,0
4.642273706656494,1,2,0,0,1,0,0,0,6.44,1014,1,3,0.93,21,0,0.5,3.0,0
3.928291247982153,1,2,3,0,1,1,0,0,39.91,5676,0,2,0.844,18,1,0.5,3.0,0
7.936063712881633,2,4,5,0,0,0,0,0,13.42,2531,1,1,0.84,20,0,0.5,4.0,0
7.024355050216909,5,7,4,1,0,0,3,1,20.6,1673,1,8,0.898,17,0,0.714,19.5,1
5.229415284764784,1,3,3,0,1,0,0,0,83.97,5293,1,1,0.98,16,1,0.333,3.0,0
6.100340105889054,1,3,5,1,1,1,4,0,22.37,2346,1,2,0.901,9,0,0.333,11.0,0
4.202160872471843,1,2,2,0,0,0,0,0,5426.088214473879,5998384,0,0,0.918,12,0,0.5,2.0,1
4.03586005669888,0,1,3,0,1,1,0,0,1.6865862846850042,633,0,0,0.9230307954284978,17,0,0.0,7.0,0
7.157482451701812,0,2,2,0,0,1,0,0,5.75,332,0,3,0.795,17,0,0.0,0.0,1
3.7142325793189794,2,4,4,1,0,0,2,0,5006.116894296205,27950830,0,0,0.919,19,0,0.5,9.0,1
8.28926559125717,3,2,3,0,1,1,1,1,55.38967451362856,2288,1,7,0.885,12,0,0.5,10.5,0
7.3804906086701605,5,1,5,1,1,1,5,1,58.11439510830304,411,1,6,0.854,16,1,0.0,13.5,0
5.290813590164202,0,1,0,0,1,0,0,0,9.96,1809,1,6,0.81,14,1,0.0,1.0,0
8.220296698433067,2,4,4,1,0,1,0,0,39.97,2106,0,3,0.948,16,1,0.5,6.0,0
4.013987442117455,0,1,0,0,0,0,0,2,2524.052135891605,27468628,0,0,0.633,8,0,0.0,6.0,1
6.247647679475085,0,8,2,0,0,1,0,0,2.7269706560888047,255,0,0,0.9441488652898284,7,1,0.75,15.0,0
4.560224199541134,2,3,1,0,1,0,1,1,3.88,635,0,2,0.834,16,0,0.667,9.5,1
7.652868902625689,4,3,0,0,1,1,0,1,24.419050927947715,5799,1,6,0.924,9,0,0.667,14.0,0
3.7036440115948506,0,3,4,1,1,1,0,0,1.5793350867284563,528,0,0,0.9554716034115058,19,0,0.667,7.0,0
6.824924517379976,1,3,3,0,1,0,0,0,105.01,11670,0,0,0.699,13,0,0.333,3.0,0
5.3445681978488615,1,3,5,0,1,0,0,2,49.22,4918,0,0,0.799,10,0,0.333,9.0,1
7.403807930342199,0,2,2,1,0,1,0,0,4.90261622028409,980,0,0,0.9729839416850051,17,1,0.5,7.0,0
4.903416077579871,0,1,8,0,1,1,0,0,0.19410876444098682,546,0,0,0.9804047228672673,19,0,0.0,1.0,0
5.2506262958336505,0,1,3,0,0,1,1,1,48.55,6008,0,1,0.726,14,0,0.0,4.5,0
3.6967177033425482,1,3,3,0,0,0,1,1,16.68,3113,0,0,0.794,13,0,0.333,6.5,1
8.346512678095495,1,2,1,0,0,1,0,1,994.08,92272,0,1,0.654,13,1,0.5,5.0,1
7.7609075015927,0,2,5,0,1,0,0,1,104.35,7389,0,0,0.854,14,1,0.0,4.0,1
7.114071516042419,2,3,2,0,0,1,0,0,654.42,61733,1,1,0.891,16,0,0.667,4.0,0
8.424931955701663,3,2,2,0,1,1,1,1,18.98813732472474,1500,1,7,0.852,14,0,0.0,11.5,0
7.039175486148843,1,2,4,0,1,1,1,0,3.71,424,0,1,0.737,16,0,0.5,4.5,0
8.333274095218348,1,2,1,0,1,1,0,0,53.96,3353,1,1,0.917,12,0,0.5,3.0,0
5.982305761776499,2,4,1,1,0,0,0,0,476.14,83118,1,2,0.946,18,0,0.5,6.0,1
3.9560305152434516,3,4,4,0,0,0,0,1,207.19,10488,0,1,0.786,12,0,0.75,9.0,1
4.256234143674673,5,7,1,1,0,0,4,0,138.81,23027,1,3,0.966,14,1,0.714,18.0,0
7.159969709057025,1,2,3,1,1,0,0,0,28.72,4694,1,4,0.903,25,0,0.5,5.0,0
7.654302576604874,4,1,1,0,0,1,0,1,49.079325866456635,7269,1,4,0.756,12,0,0.0,0.0,0
3.508559203736744,0,1,2,0,1,0,0,1,7873.14752586992,13513243,0,0,0.867,9,0,0.0,4.0,1
3.838341809500008,1,2,0,0,1,0,1,2,12.19,2196,1,5,0.905,21,0,0.5,10.5,0
6.421571559615501,2,4,0,1,1,0,1,0,14.75,2432,1,3,0.847,13,1,0.5,8.5,0
3.933951427412319,0,1,0,1,1,1,3,3,7445.267237975567,5185874,0,0,0.82,12,0,0.0,16.5,1
5.095502366216278,2,3,4,0,1,1,1,0,1147.44,176373,1,2,0.864,21,0,0.667,6.5,0
8.236416698059077,4,8,0,1,1,0,1,0,7663.964585113808,19575979,1,2,0.925,18,1,0.75,14.5,1
3.934933799557051,5,3,3,1,1,0,0,1,4382.753835764418,11395626,1,2,0.747,11,1,0.667,7.0,1
4.370546676670422,0,1,2,0,0,0,0,0,16.9,2466,0,2,0.861,13,0,0.0,0.0,0
5.376649539598009,4,5,2,0,0,1,0,0,5.28,463,1,1,0.831,18,0,0.8,8.0,0
3.903007568785623,0,1,3,0,1,1,1,0,2.135372193042648,455,0,0,0.9830533460098138,14,1,0.0,2.5,0
5.015641779726643,2,4,2,0,1,0,0,1,31.09,2548,1,2,0.813,8,0,0.5,8.0,0
8.370972219081786,1,2,4,0,0,0,1,2,8.09,417,0,0,0.832,10,0,0.5,9.5,1
6.859463717993642,2,4,0,1,0,0,1,2,22.31,4216,1,5,0.812,17,1,0.5,13.5,1
4.853723365717769,0,2,3,0,0,1,1,0,7.11,722,0,1,0.848,11,0,0.0,1.5,0
5.507471579306442,0,2,4,0,0,0,0,0,961.3,99289,1,3,0.894,13,0,0.0,0.0,0
8.406485452486233,5,1,4,1,1,0,0,1,6666.264782395776,10993803,1,4,0.793,15,1,0.0,3.0,1
6.180481831720602,3,4,4,1,0,0,2,0,6.44,545,0,1,0.796,17,0,0.75,11.0,1
4.811320221499125,4,5,4,1,1,0,2,0,6378.785805377751,3336992,1,2,0.909,9,1,0.8,13.0,1
7.641246262186092,0,1,5,1,1,0,2,0,494.88,60805,0,0,0.942,14,0,0.0,6.0,1
7.327733752579304,1,3,4,0,0,1,0,0,51.7,9046,0,1,0.812,12,0,0.333,2.0,0
5.637448439603076,3,4,2,0,0,0,0,0,27.33,1910,1,5,0.974,12,1,0.75,6.0,0
6.951974143146827,5,7,3,0,1,0,1,1,480.45,69387,1,3,0.843,11,1,0.714,15.5,1
5.5436708554904826,3,4,4,0,1,1,0,0,988.1,119975,1,4,0.907,13,1,0.75,7.0,1
5.9177282335996235,0,5,2,0,0,1,1,0,4.213148908364279,249,0,0,0.9253154605508715,13,0,0.6,7.5,0
6.916240141448229,0,4,0,0,0,1,0,0,2.2152251151646465,899,0,0,0.9599452783781074,18,1,0.5,7.0,0
8.40571865895911,5,4,6,1,1,0,4,0,7597.396890526273,13535112,1,4,0.895,13,1,0.5,13.0,1
7.283757528443175,2,4,5,0,1,0,0,0,3.7,334,0,1,0.776,24,0,0.5,5.0,0
8.083176179206037,1,2,2,1,0,0,0,0,63.5,8341,0,2,0.938,18,1,0.5,4.0,1
8.440179830777959,1,2,0,0,0,1,0,0,4.12,397,1,5,0.935,13,1,0.5,2.0,0
4.005613380613951,1,3,2,0,0,0,0,3,79.5,7068,0,1,0.966,12,1,0.333,11.0,1
7.990271447203568,4,6,2,0,1,0,0,0,1.8,311,0,1,0.92,28,0,0.667,9.0,0
3.540546970344754,4,5,6,0,1,0,0,1,6594.913796184086,23297969,0,0,0.822,17,0,0.8,12.0,1
6.41520780484846,1,3,5,1,0,0,3,2,238.8,17757,0,0,0.668,14,1,0.333,14.5,0
4.643990827458112,2,3,4,0,0,0,0,0,24.4,4768,1,0,0.84,17,0,0.667,4.0,0
6.683348410836037,4,5,4,0,0,1,0,1,48.22,4753,1,4,0.792,15,1,0.8,11.0,0
4.288920046073804,0,1,3,0,1,0,0,0,7647.25695384182,22849637,0,0,0.88,13,1,0.0,1.0,1
5.266257042510321,4,5,9,0,0,1,1,1,2.08,354,1,4,0.981,24,1,0.8,12.5,0
6.410993732970569,1,2,4,1,1,1,2,0,271.14,17296,1,3,0.955,15,1,0.5,8.0,0
7.582997197357885,3,4,2,1,0,0,1,1,33.15,1965,1,2,0.711,15,0,0.75,12.5,1
7.312293428703453,2,3,3,1,0,0,2,0,117.99,16322,1,2,0.806,9,0,0.667,9.0,1
7.643687545759647,6,3,3,1,1,0,0,0,7639.706019566134,1488545,1,3,0.909,10,1,0.667,6.0,1
8.183028461474807,5,2,7,1,1,0,2,0,5297.557267362412,10212636,1,3,0.815,12,1,0.5,8.0,1
3.7821199006800508,1,2,4,0,0,0,0,2,5655.160011962785,27811442,0,0,0.789,15,0,0.5,8.0,1
6.268557426790056,1,2,1,0,1,1,1,0,7.34,637,1,2,0.865,21,0,0.5,4.5,0
7.905350153640308,3,3,2,0,0,1,1,2,48.85796873587005,2093,1,7,0.91,13,0,0.333,3.5,0
6.4563771787246464,0,2,2,0,0,1,0,0,4.791931444194278,195,0,0,0.986545579341501,18,1,0.5,2.0,0
3.8843103763808173,1,2,3,0,0,0,0,0,537.0,65480,1,1,0.841,12,1,0.5,2.0,0
7.018429887303979,1,3,3,0,0,0,0,0,40.28,4796,1,1,0.797,12,0,0.333,2.0,0
7.48713010803464,0,2,4,0,0,0,1,1,245.93,33549,0,0,0.666,15,0,0.0,4.5,1
6.786767410850643,2,3,2,0,1,1,0,0,104.2,14517,0,0,0.852,19,0,0.667,5.0,0
6.359361356135933,1,3,2,0,1,0,0,2,773.51,142908,1,3,0.774,10,0,0.333,9.0,1
5.210408743579537,0,1,3,1,1,0,1,0,0.14,19,1,4,0.882,15,0,0.0,4.5,1
8.485622500788555,0,2,2,0,1,0,0,0,10.65,1187,1,4,0.835,15,1,0.0,1.0,0
7.035432386333491,6,7,2,1,0,0,2,2,1.63,282,1,5,0.872,14,1,0.857,23.0,1
7.710166471882106,1,3,6,0,1,1,0,0,411.97,51701,1,0,0.894,13,1,0.333,3.0,0
3.913854765046466,2,4,5,1,1,0,5,0,3240.385302366032,12380419,0,0,0.94,27,0,0.5,14.5,1
6.921165132560784,5,2,1,1,1,0,0,0,3250.14207978672,8500499,1,4,0.93,6,1,0.0,1.0,1
7.618951921106474,0,2,1,0,0,0,0,0,122.14,11606,1,2,0.894,13,0,0.0,0.0,0
4.334301008493764,4,4,0,1,1,0,0,0,5590.41859014122,17048998,1,3,0.777,21,1,0.5,5.0,1
3.865407810135075,0,2,1,1,0,1,3,0,26.24,3156,0,0,0.853,15,1,0.0,6.5,0
5.549524448481441,4,2,1,1,1,0,0,0,2344.34816636139,16816130,1,3,0.799,18,1,0.0,1.0,1
3.7038757077738196,0,4,3,0,1,1,0,0,3.5453624676192907,436,0,0,0.9220196697707937,18,1,0.75,7.0,0
4.154368303591749,0,2,4,0,1,0,1,0,0.87,90,1,0,0.837,17,0,0.0,2.5,0
5.209360830193431,2,4,3,0,0,1,0,0,51.62,3682,1,2,0.926,18,1,0.5,4.0,0
4.358396429241518,4,2,1,1,1,0,1,2,5885.568067413584,6506682,1,4,0.925,16,1,0.5,10.5,1
3.694980062874558,1,3,4,0,0,1,1,2,19.41,3180,0,0,0.745,20,1,0.333,9.5,1
3.558102699540503,2,3,3,0,0,1,0,0,30.7,5418,0,0,0.817,17,0,0.667,4.0,0
5.297455756098776,6,4,4,1,1,0,2,0,4603.57682702774,16865203,1,2,0.964,14,1,0.5,9.0,1
7.5773071422741705,1,3,3,0,0,1,1,1,92.83,10083,1,1,0.94,11,0,0.333,6.5,0
4.210632626367883,0,1,3,0,1,0,0,0,1534.1434003779923,12722403,0,0,0.88,10,0,0.0,1.0,1
6.55727117717324,2,3,1,1,0,1,1,0,8.71,880,0,3,0.974,8,0,0.667,7.5,1
6.426771821983761,1,3,5,0,0,1,1,0,160.26,24571,1,5,0.617,14,0,0.333,3.5,1
4.484817217157733,1,3,1,0,1,0,1,2,7030.441520683436,28755309,0,0,0.65,16,1,0.333,10.5,1
5.664080011047346,4,2,2,1,1,0,0,1,5717.317462820704,17737331,1,2,0.738,18,1,0.5,6.0,1
5.737061834117274,1,3,4,1,0,0,1,0,18.93,2888,0,0,0.878,13,0,0.333,5.5,0
4.308357181184809,6,8,7,0,1,0,0,0,117.81,15097,1,0,0.848,21,0,0.75,13.0,1
5.33230767435699,2,3,4,0,0,1,0,1,105.62,7380,1,5,0.972,15,0,0.667,7.0,0
4.110191174223894,0,2,4,0,1,1,0,0,0.8823843287076693,304,0,0,0.9555495303153555,19,0,0.0,4.0,0
7.74987685740331,0,3,4,0,0,1,0,0,3.1195773926385524,602,0,0,0.9827168614680096,14,0,0.333,2.0,0
7.487795503185941,4,6,4,1,1,0,2,1,19.0,1385,1,1,0.823,17,1,0.667,17.0,1
6.719997716195079,0,1,2,1,1,1,1,0,911.71,104176,0,0,0.942,16,1,0.0,4.5,1
8.48910427840989,0,2,3,1,1,1,2,0,1.0065856322250977,827,0,0,0.9327622135997535,12,0,0.5,8.0,0
7.045302597254582,3,5,4,1,0,1,1,0,3.31,646,1,2,0.957,18,0,0.6,9.5,0
4.4398116046356675,1,3,2,0,0,0,1,0,3307.623426566573,5645586,0,0,0.817,16,0,0.333,3.5,1
5.975732635069871,0,2,2,0,0,1,0,0,2.4706640243723625,31,0,0,0.9886893701130147,11,1,0.5,5.0,0
8.316112697203057,0,2,4,1,1,0,2,0,1.4,132,1,1,0.816,14,1,0.0,6.0,0
8.316383400782357,5,3,2,0,1,1,0,2,73.12798620483775,1472,1,4,0.837,20,0,0.667,5.0,0
4.47916542067135,3,5,2,1,0,1,1,0,1.05,182,1,5,0.788,20,0,0.6,9.5,0
7.13584534883154,4,5,5,1,1,0,0,1,5925.265585034485,4128315,1,3,0.929,12,1,0.6,10.0,1
5.810029018220663,0,2,2,1,1,1,2,0,1637.71,168434,0,1,0.878,15,0,0.0,6.0,1
6.895511595722448,1,2,1,0,0,0,1,0,2.91,155,0,0,0.794,19,1,0.5,3.5,0
3.92673732496884,0,4,2,0,1,1,0,0,4.6247279049647645,488,0,0,0.9817791976363198,8,1,0.75,7.0,0
7.537200775820312,1,3,4,0,0,0,0,1,12.32,1524,0,0,0.654,21,1,0.333,5.0,1
3.7265200488602224,6,1,4,1,1,0,0,3,5931.811581569891,11884887,1,2,0.959,13,1,0.0,9.0,1
3.600387653651681,1,2,0,0,1,1,0,0,5273.803046566829,11220358,0,0,0.842,14,0,0.5,3.0,1
3.7583436082898056,2,4,2,0,0,0,1,0,1.71,183,0,1,0.838,18,1,0.5,5.5,0
4.442400156046076,1,3,9,0,0,0,1,1,3972.1779379191526,38093215,0,0,0.917,11,0,0.333,6.5,1
4.899669484729714,0,4,2,1,0,1,2,0,0.6140293517067722,728,0,0,0.9559943905423992,19,0,0.5,12.0,0
6.288917086850125,1,2,4,1,1,1,4,0,160.42,29651,1,2,0.63,14,0,0.5,11.0,0
5.742227609891598,2,4,5,0,1,0,0,0,2278.36,215855,1,0,0.858,16,0,0.5,5.0,1
4.62307805921926,1,3,2,0,1,1,0,1,13.43,2532,1,3,0.789,16,0,0.333,6.0,0
7.518360384495573,2,4,3,0,1,0,0,1,669.9,81375,0,0,0.825,21,0,0.5,8.0,1
6.003017855773537,1,3,6,1,1,0,3,0,12.55,1420,0,0,0.908,17,0,0.333,9.5,1
6.579315940911522,1,2,1,0,1,1,0,0,20.07,2599,0,1,0.874,19,0,0.5,3.0,0
7.927328208204322,3,2,4,0,0,1,0,1,70.8501797761072,4394,1,4,0.821,16,1,0.5,2.0,0
5.969070202284644,1,3,2,0,1,1,0,0,543.35,41988,1,3,0.764,18,0,0.333,3.0,0
6.449588434273165,2,3,2,0,1,1,0,0,39.59,4356,0,0,0.85,12,0,0.667,5.0,0
7.89314993177579,2,4,5,0,1,1,0,0,171.35,12085,1,4,0.793,17,1,0.5,5.0,0
5.555105376327729,2,4,3,0,1,1,0,0,108.21,14036,1,2,0.857,24,0,0.5,5.0,0
7.182010075328202,1,2,0,0,1,1,0,0,1018.74,89421,0,1,0.769,9,0,0.5,3.0,1
7.531006398965307,3,5,3,0,0,0,0,0,0.71,118,0,2,0.722,11,1,0.6,6.0,1
5.205331755251293,5,1,3,1,1,0,0,0,4291.010442955952,2111528,1,4,0.936,13,1,0.0,1.0,1
4.703463559162525,1,3,8,0,0,0,0,0,178.54,9354,1,2,0.983,15,0,0.333,2.0,0
4.9861890385430865,0,2,7,1,0,0,3,0,175.98,9882,1,2,0.788,20,0,0.0,6.5,0
3.72613644455269,0,2,2,0,1,0,0,0,189.35,37584,1,6,0.779,17,0,0.0,1.0,0
6.5539003553788415,1,2,7,0,0,1,0,0,7.41,543,0,0,0.821,14,0,0.5,2.0,0
8.474331585848836,1,2,1,0,1,0,0,1,42.24,6967,0,0,0.797,12,1,0.5,6.0,1
8.027784172085893,3,6,1,1,1,1,5,2,45.37221536985841,3995,1,5,0.952,18,1,0.667,18.5,0
3.969503578947092,0,4,3,1,1,1,2,0,4.90296516268673,82,0,0,0.9374979423714951,14,0,0.75,18.0,0
8.483484269264885,4,5,2,1,1,0,1,0,4362.833915404552,5595396,1,3,0.959,18,1,0.6,9.5,1
3.7815163784091865,2,4,1,1,1,0,2,0,1107.76,160192,1,4,0.885,17,1,0.5,10.0,1
4.087631233885524,6,2,3,1,1,0,0,0,7176.542018675788,8608054,1,4,0.85,23,1,0.5,2.0,1
3.8110161308235138,4,2,6,1,1,0,0,1,2856.038035860335,15887795,1,2,0.934,10,1,0.5,8.0,1
4.892951695159793,2,4,2,1,1,0,2,2,2941.53,184918,1,2,0.927,17,0,0.5,16.0,0
5.1913375299724915,1,3,2,0,1,0,0,2,20.47,3925,0,1,0.967,10,0,0.333,9.0,1
8.154210898212796,5,6,6,0,0,1,0,1,14.752852425611003,2079,1,4,0.912,14,1,0.667,8.0,0
5.855839494664073,1,3,4,1,0,1,2,1,8.77,694,1,5,0.93,22,0,0.333,10.0,0
4.122447586646735,1,3,2,1,0,0,1,2,3336.5023446442524,11095697,0,0,0.918,15,1,0.333,11.5,1
5.244341332714976,6,7,3,1,1,0,2,0,5338.867592400618,9807642,1,3,0.806,11,1,0.857,18.0,1
7.032378632434506,2,4,1,0,0,1,0,0,2.41,226,1,6,0.78,15,0,0.5,4.0,0
4.012579820332372,1,2,5,0,1,0,0,0,88.63,7116,0,0,0.839,17,1,0.5,3.0,1
7.330323882676513,1,2,4,0,0,0,0,1,46.29,3017,1,4,0.866,11,1,0.5,5.0,0
7.72393038672531,4,2,2,0,1,1,0,2,12.949881191824534,7573,1,7,0.858,20,0,0.5,3.0,0
4.733394322608115,2,3,2,1,1,1,3,0,46.02,7512,1,1,0.753,16,1,0.667,11.5,0
7.5864888498124685,4,5,2,0,1,0,1,0,69.54,13127,1,4,0.714,11,1,0.8,10.5,1
6.0170863542742845,4,6,2,1,1,1,0,1,118.6,12840,0,3,0.902,11,1,0.667,14.0,1
6.839023416132033,1,2,0,0,1,0,0,1,1.96,264,1,4,0.909,15,1,0.5,6.0,0
8.497068628853333,2,3,0,0,0,0,0,0,85.71,8279,0,1,0.878,20,1,0.667,4.0,1
4.368807965678719,0,2,5,0,1,0,1,0,12.19,1671,1,3,0.831,14,1,0.0,2.5,0
5.613145985068046,1,2,3,0,0,0,0,0,10000.0,1927964,1,4,0.877,17,0,0.5,2.0,1
4.6009160097490565,2,3,9,1,0,0,3,0,16.31,2654,1,2,0.877,13,0,0.667,10.5,1
4.184428150344036,2,3,1,1,1,0,0,1,7.85,476,1,3,0.885,6,1,0.667,10.0,1
7.22719737092165,0,1,3,0,0,1,0,0,3.3260782708628165,494,0,0,0.933219649234561,9,0,0.0,9.0,0
6.902496510373565,1,3,3,1,0,0,0,1,90.39,15902,1,6,0.947,17,0,0.333,7.0,1
6.003121340352089,5,3,3,1,1,0,0,0,2160.679859098254,18086036,1,4,0.903,12,1,0.667,7.0,1
7.465639464808405,5,1,0,0,0,1,1,1,14.975736666932683,3560,1,5,0.937,27,0,0.0,1.5,0
4.334919093407155,0,2,3,0,1,1,0,0,6169.194998503875,33948307,0,0,0.657,13,0,0.0,1.0,1
7.911691321060296,3,4,0,0,0,1,0,1,61.786349480024334,6543,1,7,0.785,15,1,0.5,13.0,0
6.75573792440837,2,3,4,1,0,1,1,0,25.36,3717,0,2,0.865,14,1,0.667,7.5,1
5.574097511688326,5,6,4,0,0,1,1,1,1330.63,199698,1,2,0.753,15,0,0.833,14.5,1
7.969948550039352,2,4,3,0,0,0,0,0,2.45,370,1,4,0.893,13,0,0.5,4.0,0
3.9346014404371186,3,5,5,0,1,0,0,2,2.31,417,1,5,0.754,15,0,0.6,13.0,1
3.790459760401749,0,1,2,0,1,1,1,2,1.78,276,1,3,0.899,14,0,0.0,8.5,0
7.720852244845986,6,5,1,1,1,0,0,0,5032.022584063876,15100792,1,3,0.816,25,1,0.8,11.0,1
6.857865977963998,1,3,2,0,1,0,0,1,1.4,200,0,0,0.72,31,0,0.333,6.0,0
3.734829833875275,1,3,3,0,0,1,1,0,10.61,850,1,3,0.822,11,0,0.333,3.5,0
6.3251099642950805,3,4,7,0,1,1,1,1,746.2,37423,1,4,0.91,15,0,0.75,11.5,1
8.399345365906665,3,7,3,0,1,1,1,1,38.318726545360605,9513,1,4,0.897,20,0,0.714,12.5,0
4.90760599207465,2,3,4,0,0,0,0,0,15.46,1413,0,2,0.967,11,0,0.667,4.0,0
4.2244743604561155,2,4,1,1,0,0,4,0,11.19,877,1,3,0.849,23,1,0.5,12.0,1
5.3662589581467,2,4,4,1,0,0,2,0,57.01,8971,1,3,0.88,14,1,0.5,9.0,0
3.789213382816982,2,3,6,1,0,0,3,0,99.4,9318,0,0,0.88,22,0,0.667,10.5,1
7.962794992449889,6,1,5,1,1,0,2,0,2889.0823702503603,7580561,1,4,0.941,9,1,0.0,5.0,1
4.5760093600861875,1,3,2,0,1,0,0,0,10.99,751,0,2,0.728,19,0,0.333,3.0,0
4.619088074113115,0,1,7,1,0,0,3,0,82.12,9502,1,6,0.755,17,1,0.0,6.5,0
8.261108928487973,0,1,5,1,0,1,1,1,2212.81,292537,1,2,0.912,18,0,0.0,6.5,0
5.50965456804621,0,2,2,0,0,1,0,0,10.74,2020,0,0,0.89,16,0,0.0,0.0,0
3.946447622627865,1,2,2,0,1,0,0,0,11.97,1463,0,0,0.811,18,0,0.5,3.0,0
7.018498898145255,1,3,2,0,1,0,0,0,23.35,4537,1,2,0.871,11,1,0.333,3.0,0
4.961091152309489,3,5,2,0,0,0,1,0,45.42,7109,1,1,0.664,21,1,0.6,7.5,1
4.28218521335543,3,5,2,0,1,0,0,0,33.43,3601,1,5,0.918,16,0,0.6,7.0,0
5.743053154772713,0,1,1,0,0,1,1,1,1146.33,149137,1,3,0.925,13,0,0.0,4.5,0
6.667391099130736,2,4,6,1,0,0,0,0,33.09,2020,1,7,0.601,15,0,0.5,6.0,0
7.337838142589591,0,2,3,0,1,0,0,0,34.76,2667,0,0,0.886,12,0,0.0,1.0,0
6.6556931299863145,0,1,3,0,1,0,0,1,53.45,5834,0,0,0.693,13,1,0.0,4.0,1
4.162623363709242,5,5,1,1,1,0,3,1,6607.862616007246,19579456,1,2,0.98,16,1,0.6,16.5,1
7.980456499617466,0,1,0,0,1,1,0,0,143.04,22558,0,0,0.768,14,0,0.0,1.0,0
7.038404673704578,1,3,3,1,0,0,2,2,9.61,1348,1,5,0.907,15,1,0.333,13.0,0
7.253073758204292,4,1,2,1,1,0,0,0,2580.379212571388,8217029,1,4,0.78,20,1,0.0,0.0,1
3.665946772812131,0,2,3,1,1,0,1,2,3.85,665,1,2,0.934,15,0,0.0,10.5,0
4.393227526448747,1,2,2,1,0,1,5,0,7989.263657863965,31951612,0,0,0.877,11,0,0.5,11.5,1
7.157947608776659,0,1,6,1,1,1,5,0,242.64,28552,1,1,0.7,18,0,0.0,10.5,0
5.311177208261442,2,3,5,0,1,0,1,1,37.91,6821,1,2,0.878,20,0,0.667,9.5,0
5.349066279935883,0,2,2,0,0,1,0,0,13.81,1091,0,0,0.658,8,1,0.0,0.0,0
7.901573810744635,0,1,4,0,0,0,0,0,1786.4,290705,1,3,0.939,15,1,0.0,0.0,0
4.003187392617667,2,4,1,1,0,0,5,0,20.79,2504,1,6,0.901,18,0,0.5,13.5,1
3.5606038732194665,2,4,3,0,0,0,0,0,94.58,13856,1,4,0.882,11,0,0.5,4.0,0
7.187168843607428,5,6,3,0,1,1,1,3,311.25,20658,1,3,0.771,17,0,0.833,21.5,1
7.524533884207193,0,1,1,0,0,1,0,0,35.65,6080,1,2,0.926,17,0,0.0,0.0,0
7.458598661660799,4,3,3,0,0,1,0,1,44.70400521083576,5805,1,5,0.877,18,1,0.667,7.0,0
8.314051785370129,3,4,5,0,0,0,0,1,82.0,10075,0,0,0.874,15,1,0.75,9.0,1
4.157445599489908,0,3,4,0,0,1,0,0,1.211602716478011,574,0,0,0.947227021204418,13,0,0.333,2.0,0
6.915033867081784,2,4,3,0,1,0,0,2,11.37,2178,1,5,0.734,16,1,0.5,11.0,0
7.1475288250552875,4,3,2,1,0,1,2,2,30.698277310778916,3867,1,5,0.758,12,0,0.333,7.0,0
7.67912963955258,1,3,0,0,0,0,0,1,6542.77,1110441,1,4,0.837,9,0,0.333,5.0,1
3.5911091282577488,2,4,3,0,0,1,0,0,1.06,83,0,2,0.747,8,0,0.5,4.0,0
6.100849461553755,5,6,3,1,1,0,2,0,138.11,14945,1,2,0.851,17,0,0.833,16.0,1
6.637790400420317,4,6,2,0,0,1,0,0,5.41,357,0,1,0.92,13,1,0.667,8.0,1
5.204017701265089,4,6,1,0,1,0,1,0,6354.77,536647,1,4,0.806,17,1,0.667,10.5,1
7.990152744749935,4,5,2,0,1,0,0,1,6.3,1098,1,4,0.923,15,0,0.8,12.0,1
7.512928397899064,3,5,5,0,1,0,0,0,7.14,1162,1,1,0.805,10,0,0.6,7.0,0
4.020542909922869,0,2,2,1,0,1,4,0,362.6,56072,1,5,0.867,24,1,0.0,8.0,0
3.6462364151727957,2,3,2,1,1,0,1,0,43.07,4760,0,0,0.833,12,0,0.667,8.5,1
5.234766009481138,1,2,4,1,1,0,0,0,267.22,22364,1,4,0.853,17,1,0.5,5.0,1
7.675764440424864,3,2,5,1,0,1,0,1,13.744197844420864,1559,1,5,0.723,18,0,0.5,7.0,0
8.365390814861664,1,3,2,0,0,0,1,0,30.54,5509,1,5,0.727,15,0,0.333,3.5,0
8.399851646794254,3,4,1,0,1,0,0,0,38.88,5232,0,0,0.768,16,0,0.75,7.0,1
7.572342412944679,0,2,3,0,1,0,0,1,40.03,2952,1,1,0.749,12,0,0.0,4.0,0
5.4622909311474,1,3,2,0,0,0,1,0,3050.06,277954,1,2,0.767,17,0,0.333,3.5,1
3.5443164255673443,1,3,1,1,1,0,2,0,11.97,2137,1,2,0.855,28,0,0.333,8.0,0
4.709658401577648,4,6,1,0,0,0,0,0,22.04,3361,0,0,0.72,14,0,0.667,8.0,1
7.49639804031681,3,4,5,0,0,1,1,1,35.68921863886152,5450,1,7,0.893,13,0,0.5,5.5,0
7.2618726471884,0,2,9,0,0,1,0,0,6.43,567,1,4,0.9,14,0,0.0,0.0,0
